Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
20,2012-09-07,2080529.06,1,76.36,3.91,215.22,7.28
20,2012-09-14,2047949.98,0,64.84,3.95,215.36,7.28
20,2012-09-21,2028587.24,0,60.94,4.04,215.55,7.28
20,2012-09-28,2008350.58,0,58.65,4.00,215.74,7.28
20,2012-10-05,2246411.89,0,60.77,3.99,215.93,7.29
20,2012-10-12,2162951.36,0,47.20,4.00,216.12,7.29
20,2012-10-19,1999363.49,0,56.26,3.97,216.15,7.29
20,2012-10-26,2031650.55,0,60.04,3.88,216.15,7.29
21,2010-02-05,798593.88,0,39.05,2.57,210.75,8.32
21,2010-02-12,809321.44,1,37.77,2.55,210.90,8.32
21,2010-02-19,867283.25,0,39.75,2.51,210.95,8.32
21,2010-02-26,749597.24,0,45.31,2.56,210.98,8.32
21,2010-03-05,747444.32,0,48.61,2.63,211.01,8.32
21,2010-03-12,712312.89,0,57.10,2.67,211.04,8.32
21,2010-03-19,727070.00,0,54.68,2.72,210.87,8.32
21,2010-03-26,686497.53,0,51.66,2.73,210.68,8.32
21,2010-04-02,753664.12,0,64.12,2.72,210.48,8.20
21,2010-04-09,751181.40,0,65.74,2.77,210.28,8.20
21,2010-04-16,716026.51,0,67.87,2.81,210.15,8.20
21,2010-04-23,718780.59,0,64.21,2.80,210.10,8.20
21,2010-04-30,680532.69,0,66.93,2.78,210.05,8.20
21,2010-05-07,744969.42,0,70.87,2.84,210.00,8.20
21,2010-05-14,723559.88,0,73.08,2.85,210.00,8.20
21,2010-05-21,753361.72,0,74.24,2.83,210.28,8.20
21,2010-05-28,755214.26,0,80.94,2.76,210.56,8.20
21,2010-06-04,806012.48,0,82.68,2.71,210.83,8.20
21,2010-06-11,784305.55,0,83.51,2.67,211.11,8.20
21,2010-06-18,785104.29,0,86.18,2.64,211.11,8.20
21,2010-06-25,769848.75,0,87.01,2.65,211.00,8.20
21,2010-07-02,711470.80,0,82.29,2.67,210.88,8.10
21,2010-07-09,714677.47,0,81.67,2.64,210.77,8.10
21,2010-07-16,755098.41,0,85.61,2.62,210.76,8.10
21,2010-07-23,765823.48,0,87.17,2.61,210.89,8.10
21,2010-07-30,715876.27,0,83.59,2.64,211.03,8.10
21,2010-08-06,739279.19,0,90.30,2.63,211.16,8.10
21,2010-08-13,793589.18,0,89.65,2.69,211.30,8.10
21,2010-08-20,848873.28,0,89.58,2.66,211.26,8.10
21,2010-08-27,855882.57,0,86.20,2.62,211.22,8.10
21,2010-09-03,727772.80,0,82.57,2.58,211.19,8.10
21,2010-09-10,674055.81,1,79.30,2.57,211.15,8.10
21,2010-09-17,684340.86,0,83.03,2.58,211.18,8.10
21,2010-09-24,671688.06,0,80.79,2.62,211.26,8.10
21,2010-10-01,677158.39,0,70.28,2.60,211.33,8.16
21,2010-10-08,680579.49,0,65.76,2.63,211.40,8.16
21,2010-10-15,693412.05,0,68.61,2.72,211.47,8.16
21,2010-10-22,710668.45,0,70.72,2.73,211.52,8.16
21,2010-10-29,731756.65,0,67.51,2.72,211.57,8.16
21,2010-11-05,719888.76,0,58.71,2.69,211.61,8.16
21,2010-11-12,735796.38,0,60.95,2.73,211.66,8.16
21,2010-11-19,756288.89,0,51.71,2.77,211.55,8.16
21,2010-11-26,1245628.61,1,62.96,2.74,211.41,8.16
21,2010-12-03,829210.73,0,50.43,2.71,211.27,8.16
21,2010-12-10,943891.64,0,46.35,2.84,211.12,8.16
21,2010-12-17,1147556.83,0,48.63,2.87,211.06,8.16
21,2010-12-24,1587257.78,0,51.29,2.89,211.06,8.16
21,2010-12-31,672903.23,1,47.19,2.94,211.06,8.16
21,2011-01-07,629152.06,0,44.24,2.98,211.06,8.03
21,2011-01-14,650789.13,0,34.14,2.98,211.12,8.03
21,2011-01-21,663941.73,0,42.72,3.02,211.49,8.03
21,2011-01-28,649878.29,0,44.04,3.01,211.86,8.03
21,2011-02-04,596218.24,0,36.33,2.99,212.22,8.03
21,2011-02-11,771908.51,1,34.61,3.02,212.59,8.03
21,2011-02-18,884701.92,0,59.87,3.05,212.90,8.03
21,2011-02-25,768313.85,0,61.27,3.07,213.19,8.03
21,2011-03-04,796277.72,0,59.52,3.29,213.48,8.03
21,2011-03-11,763479.90,0,54.69,3.46,213.76,8.03
21,2011-03-18,793569.00,0,63.26,3.49,214.02,8.03
21,2011-03-25,753711.32,0,70.33,3.47,214.25,8.03
21,2011-04-01,732056.37,0,56.36,3.52,214.49,7.93
21,2011-04-08,744782.89,0,68.62,3.62,214.73,7.93
21,2011-04-15,768390.05,0,71.01,3.74,214.94,7.93
21,2011-04-22,801302.01,0,70.79,3.81,215.11,7.93
21,2011-04-29,783250.75,0,70.19,3.81,215.28,7.93
21,2011-05-06,718898.33,0,61.87,3.91,215.44,7.93
21,2011-05-13,754236.70,0,75.04,3.90,215.61,7.93
21,2011-05-20,744836.56,0,68.36,3.91,215.38,7.93
21,2011-05-27,744389.81,0,76.86,3.79,215.15,7.93
21,2011-06-03,773878.58,0,83.82,3.70,214.93,7.93
21,2011-06-10,794397.89,0,84.71,3.65,214.70,7.93
21,2011-06-17,823220.43,0,87.54,3.64,214.65,7.93
21,2011-06-24,771298.98,0,85.72,3.59,214.74,7.93
21,2011-07-01,784639.12,0,87.57,3.52,214.84,7.85
21,2011-07-08,734099.40,0,89.16,3.48,214.93,7.85
21,2011-07-15,728311.15,0,91.05,3.58,215.01,7.85
21,2011-07-22,784490.67,0,90.27,3.65,215.07,7.85
21,2011-07-29,751167.12,0,91.56,3.68,215.14,7.85
21,2011-08-05,783614.89,0,94.22,3.68,215.20,7.85
21,2011-08-12,776933.37,0,92.32,3.64,215.26,7.85
21,2011-08-19,855546.50,0,90.11,3.55,215.32,7.85
21,2011-08-26,821127.53,0,92.07,3.52,215.39,7.85
21,2011-09-02,705557.80,0,91.94,3.53,215.45,7.85
21,2011-09-09,653989.65,1,78.87,3.55,215.51,7.85
21,2011-09-16,653525.84,0,80.62,3.53,215.69,7.85
21,2011-09-23,681913.29,0,75.68,3.47,216.03,7.85
21,2011-09-30,651970.48,0,78.91,3.36,216.36,7.85
21,2011-10-07,663452.46,0,71.64,3.29,216.70,7.44
21,2011-10-14,671379.44,0,69.79,3.27,217.00,7.44
21,2011-10-21,729036.06,0,65.16,3.35,217.17,7.44
21,2011-10-28,738812.00,0,65.46,3.37,217.33,7.44
21,2011-11-04,767358.37,0,56.01,3.33,217.49,7.44
21,2011-11-11,757369.87,0,59.80,3.30,217.65,7.44
21,2011-11-18,737014.09,0,61.90,3.31,217.87,7.44
21,2011-11-25,1219263.40,1,56.43,3.24,218.11,7.44
21,2011-12-02,793184.25,0,48.72,3.17,218.36,7.44
21,2011-12-09,897747.13,0,41.44,3.16,218.61,7.44
21,2011-12-16,1027584.51,0,50.56,3.16,218.82,7.44
21,2011-12-23,1384552.17,0,46.54,3.11,219.00,7.44
21,2011-12-30,804362.36,1,45.16,3.13,219.18,7.44
21,2012-01-06,640181.86,0,48.10,3.16,219.36,7.06
21,2012-01-13,631181.25,0,45.00,3.26,219.53,7.06
21,2012-01-20,651178.20,0,52.21,3.27,219.63,7.06
21,2012-01-27,611258.71,0,50.79,3.29,219.72,7.06
21,2012-02-03,680725.43,0,55.83,3.36,219.81,7.06
21,2012-02-10,770652.79,1,46.52,3.41,219.90,7.06
21,2012-02-17,834663.52,0,45.03,3.51,220.07,7.06
21,2012-02-24,747099.07,0,54.81,3.56,220.28,7.06
21,2012-03-02,764385.40,0,59.30,3.63,220.49,7.06
21,2012-03-09,755084.40,0,57.16,3.67,220.70,7.06
21,2012-03-16,767338.32,0,63.39,3.73,220.85,7.06
21,2012-03-23,729759.97,0,62.96,3.79,220.92,7.06
21,2012-03-30,724798.76,0,67.87,3.85,221.00,7.06
21,2012-04-06,761956.58,0,69.02,3.89,221.07,6.89
21,2012-04-13,769319.04,0,69.03,3.89,221.15,6.89
21,2012-04-20,734858.91,0,66.97,3.88,221.20,6.89
21,2012-04-27,674829.58,0,69.21,3.81,221.26,6.89
21,2012-05-04,697645.32,0,77.53,3.75,221.31,6.89
21,2012-05-11,649945.54,0,74.14,3.69,221.36,6.89
21,2012-05-18,700554.16,0,72.42,3.63,221.38,6.89
21,2012-05-25,722891.24,0,79.49,3.56,221.38,6.89
21,2012-06-01,695439.83,0,79.24,3.50,221.39,6.89
21,2012-06-08,707895.72,0,79.47,3.45,221.39,6.89
21,2012-06-15,727049.04,0,81.51,3.39,221.40,6.89
21,2012-06-22,735870.00,0,81.78,3.35,221.44,6.89
21,2012-06-29,716341.39,0,88.05,3.29,221.48,6.89
21,2012-07-06,693013.59,0,85.26,3.23,221.52,6.57
21,2012-07-13,668132.36,0,82.51,3.26,221.56,6.57
21,2012-07-20,691200.33,0,84.25,3.31,221.57,6.57
21,2012-07-27,677789.14,0,88.09,3.41,221.58,6.57
21,2012-08-03,693785.85,0,91.57,3.42,221.59,6.57
21,2012-08-10,700272.01,0,89.57,3.49,221.60,6.57
21,2012-08-17,751963.81,0,85.55,3.57,221.68,6.57
21,2012-08-24,802003.61,0,77.72,3.62,221.81,6.57
21,2012-08-31,763867.59,0,83.58,3.64,221.94,6.57
21,2012-09-07,642827.29,1,88.40,3.73,222.07,6.57
21,2012-09-14,628494.63,0,76.10,3.72,222.22,6.57
21,2012-09-21,667151.46,0,71.54,3.72,222.42,6.57
21,2012-09-28,647097.65,0,80.38,3.67,222.62,6.57
21,2012-10-05,651768.91,0,70.28,3.62,222.82,6.17
21,2012-10-12,653043.44,0,61.53,3.60,223.02,6.17
21,2012-10-19,641368.14,0,68.52,3.59,223.06,6.17
21,2012-10-26,675202.87,0,70.50,3.51,223.08,6.17
22,2010-02-05,1033017.37,0,24.36,2.79,135.35,8.28
22,2010-02-12,1022571.25,1,28.14,2.77,135.41,8.28
22,2010-02-19,988467.61,0,31.96,2.75,135.47,8.28
22,2010-02-26,899761.48,0,35.98,2.75,135.52,8.28
22,2010-03-05,1009201.24,0,36.82,2.77,135.57,8.28
22,2010-03-12,967187.37,0,43.43,2.81,135.63,8.28
22,2010-03-19,966145.09,0,46.03,2.83,135.67,8.28
22,2010-03-26,1012075.12,0,48.56,2.83,135.71,8.28
22,2010-04-02,1177340.99,0,44.96,2.83,135.75,8.35
22,2010-04-09,1033171.07,0,57.06,2.85,135.79,8.35
22,2010-04-16,1000968.67,0,51.14,2.89,135.83,8.35
22,2010-04-23,969594.47,0,51.04,2.90,135.87,8.35
22,2010-04-30,977683.06,0,50.96,2.94,135.92,8.35
22,2010-05-07,1052973.28,0,63.81,2.98,135.96,8.35
22,2010-05-14,973585.33,0,50.99,2.98,136.01,8.35
22,2010-05-21,979977.89,0,59.99,2.96,136.08,8.35
22,2010-05-28,1103740.40,0,65.64,2.91,136.15,8.35
22,2010-06-04,1095539.13,0,69.49,2.86,136.22,8.35
22,2010-06-11,1061196.47,0,65.01,2.83,136.29,8.35
22,2010-06-18,1052895.25,0,67.13,2.81,136.32,8.35
22,2010-06-25,1095020.33,0,74.37,2.81,136.35,8.35
22,2010-07-02,1120259.71,0,72.88,2.82,136.37,8.43
22,2010-07-09,1092654.26,0,79.22,2.81,136.40,8.43
22,2010-07-16,988392.99,0,76.30,2.80,136.42,8.43
22,2010-07-23,974123.20,0,76.91,2.78,136.44,8.43
22,2010-07-30,970773.64,0,76.35,2.79,136.46,8.43
22,2010-08-06,1010326.14,0,74.37,2.79,136.47,8.43
22,2010-08-13,993097.43,0,74.75,2.81,136.49,8.43
22,2010-08-20,1017045.44,0,73.21,2.80,136.52,8.43
22,2010-08-27,1081420.96,0,68.99,2.77,136.56,8.43
22,2010-09-03,1074535.88,0,75.85,2.74,136.59,8.43
22,2010-09-10,924174.40,1,68.60,2.72,136.62,8.43
22,2010-09-17,918285.97,0,62.49,2.72,136.63,8.43
22,2010-09-24,902779.25,0,65.14,2.72,136.63,8.43
22,2010-10-01,905987.17,0,69.31,2.72,136.63,8.57
22,2010-10-08,1015051.62,0,56.32,2.78,136.63,8.57
22,2010-10-15,954401.46,0,55.23,2.88,136.64,8.57
22,2010-10-22,960998.52,0,50.24,2.92,136.69,8.57
22,2010-10-29,1025766.27,0,57.73,2.94,136.74,8.57
22,2010-11-05,1006888.16,0,44.34,2.94,136.79,8.57
22,2010-11-12,1043698.64,0,44.42,2.96,136.83,8.57
22,2010-11-19,985896.44,0,48.62,3.03,136.77,8.57
22,2010-11-26,1564502.26,1,44.61,3.07,136.69,8.57
22,2010-12-03,1230514.58,0,39.42,3.07,136.61,8.57
22,2010-12-10,1367202.84,0,28.43,3.13,136.53,8.57
22,2010-12-17,1527682.99,0,30.46,3.14,136.53,8.57
22,2010-12-24,1962445.04,0,29.76,3.15,136.60,8.57
22,2010-12-31,774262.28,1,28.49,3.18,136.67,8.57
22,2011-01-07,873954.70,0,32.56,3.19,136.73,8.46
22,2011-01-14,807535.52,0,24.76,3.22,136.80,8.46
22,2011-01-21,855001.02,0,26.80,3.23,136.89,8.46
22,2011-01-28,799369.15,0,20.61,3.24,136.97,8.46
22,2011-02-04,946060.98,0,26.39,3.24,137.05,8.46
22,2011-02-11,1009206.33,1,28.89,3.26,137.14,8.46
22,2011-02-18,975964.86,0,35.34,3.26,137.25,8.46
22,2011-02-25,911245.43,0,30.23,3.28,137.38,8.46
22,2011-03-04,997353.15,0,33.52,3.44,137.50,8.46
22,2011-03-11,944587.23,0,41.42,3.60,137.63,8.46
22,2011-03-18,926427.12,0,43.38,3.63,137.74,8.46
22,2011-03-25,933528.39,0,38.77,3.62,137.85,8.46
22,2011-04-01,951588.37,0,36.04,3.64,137.96,8.25
22,2011-04-08,969046.69,0,44.42,3.72,138.06,8.25
22,2011-04-15,1008557.04,0,48.88,3.82,138.16,8.25
22,2011-04-22,1152781.90,0,47.76,3.92,138.25,8.25
22,2011-04-29,926133.80,0,57.20,3.99,138.33,8.25
22,2011-05-06,1032076.06,0,53.63,4.08,138.41,8.25
22,2011-05-13,1001558.74,0,57.71,4.10,138.50,8.25
22,2011-05-20,970307.83,0,58.56,4.10,138.59,8.25
22,2011-05-27,1021568.34,0,62.59,4.03,138.68,8.25
22,2011-06-03,1125169.92,0,70.09,3.97,138.77,8.25
22,2011-06-10,1060868.49,0,69.53,3.92,138.86,8.25
22,2011-06-17,1042454.61,0,63.97,3.87,139.00,8.25
22,2011-06-24,1012584.20,0,68.53,3.85,139.18,8.25
22,2011-07-01,1077491.68,0,70.80,3.82,139.36,8.02
22,2011-07-08,1017050.65,0,74.22,3.78,139.54,8.02
22,2011-07-15,961953.57,0,75.20,3.83,139.70,8.02
22,2011-07-22,964683.80,0,77.79,3.88,139.80,8.02
22,2011-07-29,944958.69,0,75.32,3.90,139.89,8.02
22,2011-08-05,983232.96,0,75.33,3.90,139.99,8.02
22,2011-08-12,991779.20,0,74.69,3.88,140.09,8.02
22,2011-08-19,973004.91,0,71.30,3.82,140.13,8.02
22,2011-08-26,1181815.31,0,72.22,3.80,140.16,8.02
22,2011-09-02,912762.76,0,69.16,3.78,140.20,8.02
22,2011-09-09,1004434.54,1,69.14,3.81,140.23,8.02
22,2011-09-16,937420.65,0,68.08,3.81,140.27,8.02
22,2011-09-23,899834.75,0,62.36,3.76,140.33,8.02
22,2011-09-30,953314.16,0,69.78,3.68,140.38,8.02
22,2011-10-07,993436.67,0,56.44,3.63,140.43,7.71
22,2011-10-14,944337.32,0,62.63,3.58,140.48,7.71
22,2011-10-21,981567.22,0,59.30,3.62,140.46,7.71
22,2011-10-28,1099351.68,0,49.31,3.60,140.44,7.71
22,2011-11-04,1106575.59,0,42.81,3.59,140.43,7.71
22,2011-11-11,1051740.29,0,47.80,3.57,140.41,7.71
22,2011-11-18,1007579.44,0,50.62,3.57,140.41,7.71
22,2011-11-25,1535857.49,1,46.28,3.54,140.42,7.71
22,2011-12-02,1167621.14,0,49.11,3.50,140.43,7.71
22,2011-12-09,1308967.44,0,45.35,3.47,140.44,7.71
22,2011-12-16,1453153.33,0,39.11,3.45,140.47,7.71
22,2011-12-23,1863195.68,0,39.83,3.41,140.53,7.71
22,2011-12-30,982661.14,1,36.28,3.40,140.59,7.71
22,2012-01-06,895358.20,0,34.61,3.44,140.65,7.50
22,2012-01-13,855437.57,0,39.00,3.52,140.70,7.50
22,2012-01-20,897027.44,0,29.16,3.54,140.81,7.50
22,2012-01-27,786459.23,0,35.68,3.57,140.91,7.50
22,2012-02-03,958487.75,0,40.58,3.63,141.02,7.50
22,2012-02-10,1034448.07,1,35.68,3.66,141.12,7.50
22,2012-02-17,1004749.41,0,36.25,3.70,141.21,7.50
22,2012-02-24,912958.95,0,39.00,3.75,141.30,7.50
22,2012-03-02,974866.65,0,37.47,3.83,141.39,7.50
22,2012-03-09,991127.01,0,41.72,3.88,141.47,7.50
22,2012-03-16,966780.01,0,46.06,3.87,141.55,7.50
22,2012-03-23,992774.40,0,54.68,3.89,141.63,7.50
22,2012-03-30,965769.93,0,46.40,3.92,141.70,7.50
22,2012-04-06,1197489.66,0,46.38,3.96,141.77,7.67
22,2012-04-13,939118.24,0,49.89,4.03,141.84,7.67
22,2012-04-20,1000342.87,0,58.81,4.05,141.90,7.67
22,2012-04-27,922539.94,0,51.42,4.02,141.96,7.67
22,2012-05-04,1005083.31,0,50.75,3.99,142.02,7.67
22,2012-05-11,997868.63,0,56.72,3.95,142.08,7.67
22,2012-05-18,986612.02,0,61.90,3.90,142.10,7.67
22,2012-05-25,1047297.38,0,62.39,3.85,142.10,7.67
22,2012-06-01,1102857.37,0,70.01,3.80,142.11,7.67
22,2012-06-08,1061134.37,0,61.71,3.75,142.12,7.67
22,2012-06-15,1061219.19,0,66.56,3.68,142.13,7.67
22,2012-06-22,1112449.30,0,70.61,3.63,142.16,7.67
22,2012-06-29,1053881.78,0,70.99,3.58,142.19,7.67
22,2012-07-06,1097786.14,0,77.41,3.54,142.22,7.75
22,2012-07-13,971361.38,0,75.81,3.56,142.25,7.75
22,2012-07-20,991969.37,0,76.57,3.61,142.23,7.75
22,2012-07-27,925731.21,0,73.52,3.70,142.21,7.75
22,2012-08-03,1007257.83,0,72.99,3.70,142.19,7.75
22,2012-08-10,973812.79,0,76.74,3.77,142.17,7.75
22,2012-08-17,981273.26,0,74.92,3.84,142.22,7.75
22,2012-08-24,1060906.75,0,70.42,3.87,142.31,7.75
22,2012-08-31,1022270.86,0,71.93,3.88,142.41,7.75
22,2012-09-07,996628.80,1,73.30,3.92,142.50,7.75
22,2012-09-14,918049.28,0,66.42,3.99,142.59,7.75
22,2012-09-21,921612.53,0,63.38,4.06,142.68,7.75
22,2012-09-28,976479.51,0,62.17,4.02,142.77,7.75
22,2012-10-05,1009887.36,0,62.09,4.03,142.85,7.54
22,2012-10-12,1004039.84,0,54.18,4.03,142.94,7.54
22,2012-10-19,978027.95,0,55.28,4.00,142.86,7.54
22,2012-10-26,1094422.69,0,57.58,3.92,142.76,7.54
23,2010-02-05,1364721.58,0,15.25,2.79,131.53,5.89
23,2010-02-12,1380892.08,1,18.75,2.77,131.59,5.89
23,2010-02-19,1319588.04,0,26.70,2.75,131.64,5.89
23,2010-02-26,1198709.65,0,32.68,2.75,131.69,5.89
23,2010-03-05,1311175.93,0,33.15,2.77,131.74,5.89
23,2010-03-12,1408082.96,0,36.07,2.81,131.78,5.89
23,2010-03-19,1229008.32,0,43.01,2.83,131.82,5.89
23,2010-03-26,1310701.80,0,38.59,2.83,131.86,5.89
23,2010-04-02,1556627.62,0,40.50,2.83,131.90,5.44
23,2010-04-09,1264434.70,0,56.82,2.85,131.94,5.44
23,2010-04-16,1288823.72,0,44.25,2.89,131.98,5.44
23,2010-04-23,1315023.08,0,46.40,2.90,132.02,5.44
23,2010-04-30,1259414.52,0,45.47,2.94,132.06,5.44
23,2010-05-07,1365552.28,0,61.04,2.98,132.11,5.44
23,2010-05-14,1303055.09,0,45.33,2.98,132.15,5.44
23,2010-05-21,1327424.28,0,57.94,2.96,132.22,5.44
23,2010-05-28,1571158.56,0,69.26,2.91,132.29,5.44
23,2010-06-04,1514435.51,0,64.94,2.86,132.36,5.44
23,2010-06-11,1439432.06,0,58.35,2.83,132.44,5.44
23,2010-06-18,1507708.93,0,60.29,2.81,132.47,5.44
23,2010-06-25,1415204.88,0,69.83,2.81,132.50,5.44
23,2010-07-02,1549113.18,0,64.76,2.82,132.52,5.33
23,2010-07-09,1417535.78,0,77.16,2.81,132.55,5.33
23,2010-07-16,1413124.11,0,73.94,2.80,132.57,5.33
23,2010-07-23,1333634.45,0,70.20,2.78,132.58,5.33
23,2010-07-30,1319773.55,0,69.71,2.79,132.60,5.33
23,2010-08-06,1417013.07,0,70.03,2.79,132.61,5.33
23,2010-08-13,1346345.97,0,67.43,2.81,132.63,5.33
23,2010-08-20,1439901.05,0,68.65,2.80,132.66,5.33
23,2010-08-27,1584623.36,0,63.25,2.77,132.69,5.33
23,2010-09-03,1405119.23,0,72.91,2.74,132.72,5.33
23,2010-09-10,1272842.85,1,63.21,2.72,132.76,5.33
23,2010-09-17,1159132.58,0,55.30,2.72,132.77,5.33
23,2010-09-24,1099055.65,0,57.75,2.72,132.76,5.33
23,2010-10-01,1129909.44,0,62.07,2.72,132.76,5.29
23,2010-10-08,1179851.68,0,50.75,2.78,132.75,5.29
23,2010-10-15,1119809.71,0,45.55,2.88,132.76,5.29
23,2010-10-22,1147503.92,0,43.19,2.92,132.82,5.29
23,2010-10-29,1112871.23,0,48.68,2.94,132.87,5.29
23,2010-11-05,1203119.96,0,36.60,2.94,132.92,5.29
23,2010-11-12,1387953.75,0,35.59,2.96,132.98,5.29
23,2010-11-19,1314994.32,0,41.66,3.03,132.92,5.29
23,2010-11-26,2072685.05,1,34.95,3.07,132.84,5.29
23,2010-12-03,1617025.41,0,34.30,3.07,132.76,5.29
23,2010-12-10,1872365.99,0,20.12,3.13,132.68,5.29
23,2010-12-17,2238573.48,0,23.05,3.14,132.68,5.29
23,2010-12-24,2734277.10,0,22.96,3.15,132.75,5.29
23,2010-12-31,1169773.85,1,19.05,3.18,132.82,5.29
23,2011-01-07,1122034.48,0,27.81,3.19,132.88,5.11
23,2011-01-14,1016756.10,0,18.20,3.22,132.95,5.11
23,2011-01-21,1110706.06,0,15.58,3.23,133.03,5.11
23,2011-01-28,1083657.61,0,10.91,3.24,133.11,5.11
23,2011-02-04,1159438.53,0,14.50,3.24,133.18,5.11
23,2011-02-11,1249786.40,1,21.52,3.26,133.26,5.11
23,2011-02-18,1369971.57,0,26.60,3.26,133.37,5.11
23,2011-02-25,1206917.20,0,17.00,3.28,133.49,5.11
23,2011-03-04,1301185.28,0,20.67,3.44,133.61,5.11
23,2011-03-11,1042043.55,0,29.36,3.60,133.74,5.11
23,2011-03-18,1203682.62,0,37.28,3.63,133.85,5.11
23,2011-03-25,1148624.83,0,29.11,3.62,133.96,5.11
23,2011-04-01,1182694.95,0,29.44,3.64,134.07,4.78
23,2011-04-08,1248901.98,0,36.74,3.72,134.18,4.78
23,2011-04-15,1263680.51,0,45.51,3.82,134.28,4.78
23,2011-04-22,1447301.24,0,39.62,3.92,134.36,4.78
23,2011-04-29,1173307.40,0,54.20,3.99,134.44,4.78
23,2011-05-06,1359921.13,0,50.07,4.08,134.51,4.78
23,2011-05-13,1254914.87,0,55.12,4.10,134.59,4.78
23,2011-05-20,1337617.55,0,56.67,4.10,134.68,4.78
23,2011-05-27,1361945.18,0,63.27,4.03,134.77,4.78
23,2011-06-03,1562161.97,0,67.21,3.97,134.86,4.78
23,2011-06-10,1447028.06,0,65.23,3.92,134.94,4.78
23,2011-06-17,1470520.83,0,61.06,3.87,135.08,4.78
23,2011-06-24,1434036.18,0,63.80,3.85,135.27,4.78
23,2011-07-01,1492507.44,0,65.65,3.82,135.45,4.58
23,2011-07-08,1379488.05,0,69.92,3.78,135.63,4.58
23,2011-07-15,1360520.56,0,69.80,3.83,135.78,4.58
23,2011-07-22,1362144.00,0,76.74,3.88,135.87,4.58
23,2011-07-29,1319767.55,0,69.55,3.90,135.96,4.58
23,2011-08-05,1416344.68,0,69.53,3.90,136.05,4.58
23,2011-08-12,1380952.05,0,69.86,3.88,136.14,4.58
23,2011-08-19,1453416.53,0,67.09,3.82,136.18,4.58
23,2011-08-26,1637266.29,0,67.04,3.80,136.21,4.58
23,2011-09-02,1464295.69,0,65.33,3.78,136.24,4.58
23,2011-09-09,1423289.90,1,66.04,3.81,136.27,4.58
23,2011-09-16,1253329.17,0,60.52,3.81,136.31,4.58
23,2011-09-23,1289082.81,0,57.14,3.76,136.37,4.58
23,2011-09-30,1275597.85,0,64.76,3.68,136.42,4.58
23,2011-10-07,1463501.99,0,49.00,3.63,136.47,4.42
23,2011-10-14,1257778.34,0,56.79,3.58,136.52,4.42
23,2011-10-21,1441032.59,0,52.12,3.62,136.50,4.42
23,2011-10-28,1407191.96,0,42.57,3.60,136.49,4.42
23,2011-11-04,1428436.33,0,39.18,3.59,136.48,4.42
23,2011-11-11,1436940.78,0,44.04,3.57,136.46,4.42
23,2011-11-18,1345631.96,0,45.48,3.57,136.47,4.42
23,2011-11-25,2057059.53,1,35.23,3.54,136.48,4.42
23,2011-12-02,1552886.59,0,43.60,3.50,136.49,4.42
23,2011-12-09,1841173.60,0,36.40,3.47,136.50,4.42
23,2011-12-16,2173621.20,0,32.99,3.45,136.53,4.42
23,2011-12-23,2587953.32,0,27.80,3.41,136.59,4.42
23,2011-12-30,1213486.95,1,22.30,3.40,136.64,4.42
23,2012-01-06,1150662.55,0,24.29,3.44,136.70,4.26
23,2012-01-13,1031451.35,0,28.49,3.52,136.75,4.26
23,2012-01-20,1146992.13,0,15.33,3.54,136.86,4.26
23,2012-01-27,1037476.38,0,25.71,3.57,136.96,4.26
23,2012-02-03,1261872.67,0,29.71,3.63,137.06,4.26
23,2012-02-10,1358444.07,1,26.60,3.66,137.17,4.26
23,2012-02-17,1365546.69,0,27.01,3.70,137.26,4.26
23,2012-02-24,1272948.27,0,31.12,3.75,137.34,4.26
23,2012-03-02,1322852.20,0,25.91,3.83,137.42,4.26
23,2012-03-09,1292724.90,0,33.11,3.88,137.51,4.26
23,2012-03-16,1258364.31,0,41.19,3.87,137.58,4.26
23,2012-03-23,1288154.10,0,57.82,3.89,137.66,4.26
23,2012-03-30,1261964.96,0,36.71,3.92,137.73,4.26
23,2012-04-06,1604605.69,0,37.43,3.96,137.80,4.13
23,2012-04-13,1231752.54,0,41.81,4.03,137.87,4.13
23,2012-04-20,1287899.41,0,56.55,4.05,137.92,4.13
23,2012-04-27,1277758.76,0,44.62,4.02,137.98,4.13
23,2012-05-04,1317379.68,0,45.88,3.99,138.03,4.13
23,2012-05-11,1321914.34,0,52.90,3.95,138.09,4.13
23,2012-05-18,1332952.47,0,58.42,3.90,138.11,4.13
23,2012-05-25,1552934.64,0,66.43,3.85,138.11,4.13
23,2012-06-01,1476144.34,0,66.22,3.80,138.11,4.13
23,2012-06-08,1568048.54,0,56.82,3.75,138.12,4.13
23,2012-06-15,1543667.68,0,64.73,3.68,138.13,4.13
23,2012-06-22,1522042.57,0,71.82,3.63,138.16,4.13
23,2012-06-29,1451782.16,0,64.23,3.58,138.20,4.13
23,2012-07-06,1545370.16,0,70.86,3.54,138.23,4.16
23,2012-07-13,1384921.63,0,69.19,3.56,138.26,4.16
23,2012-07-20,1381339.23,0,71.13,3.61,138.23,4.16
23,2012-07-27,1322932.36,0,69.31,3.70,138.20,4.16
23,2012-08-03,1416926.31,0,71.51,3.70,138.17,4.16
23,2012-08-10,1436311.76,0,71.12,3.77,138.14,4.16
23,2012-08-17,1510131.45,0,69.97,3.84,138.19,4.16
23,2012-08-24,1702220.96,0,64.63,3.87,138.28,4.16
23,2012-08-31,1577468.78,0,68.34,3.88,138.38,4.16
